,gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes,series,series_game,num_series_wins,opp_series_wins,series_winner
871,56813,201005190LAL,NBA,1,2010,2010-05-19,94,1,PHO,Suns,112,1703.6309,1694.7312,59.635368,LAL,Lakers,124,1671.7216,1680.6212,A,L,0.40324521,,PHO_LAL,2.0,2,4,LAL
872,56815,201005230PHO,NBA,0,2010,2010-05-23,95,1,PHO,Suns,118,1694.7312,1700.8223,60.138691,LAL,Lakers,109,1680.6212,1674.5302,H,W,0.65855688,,PHO_LAL,3.0,2,4,LAL
873,56817,201005250PHO,NBA,0,2010,2010-05-25,96,1,PHO,Suns,115,1700.8223,1706.5837,60.608093,LAL,Lakers,106,1674.5302,1668.7687,H,W,0.6741457,,PHO_LAL,4.0,2,4,LAL
874,56819,201005270LAL,NBA,1,2010,2010-05-27,97,1,PHO,Suns,101,1706.5837,1702.796,60.300232,LAL,Lakers,103,1668.7687,1672.5564,A,L,0.41145223,,PHO_LAL,5.0,2,4,LAL
875,56821,201005290PHO,NBA,0,2010,2010-05-29,98,1,PHO,Suns,103,1702.796,1689.0299,59.157742,LAL,Lakers,111,1672.5564,1686.3225,H,L,0.67911756,,PHO_LAL,6.0,2,4,LAL
876,56822,201006030LAL,NBA,0,2010,2010-06-03,99,1,LAL,Lakers,102,1686.3225,1694.05,59.578632,BOS,Celtics,89,1673.9454,1666.2179,H,W,0.65631032,,LAL_BOS,1.0,4,3,LAL
877,56823,201006060LAL,NBA,0,2010,2010-06-06,100,1,LAL,Lakers,94,1694.05,1679.3888,58.335976,BOS,Celtics,103,1666.2179,1680.8792,H,L,0.67609012,,LAL_BOS,2.0,4,3,LAL
878,56824,201006080BOS,NBA,1,2010,2010-06-08,101,1,LAL,Lakers,91,1679.3888,1691.146,59.335747,BOS,Celtics,84,1680.8792,1669.1219,A,W,0.35796088,,LAL_BOS,3.0,4,3,LAL
879,56825,201006100BOS,NBA,1,2010,2010-06-10,102,1,LAL,Lakers,89,1691.146,1684.9752,58.814278,BOS,Celtics,96,1669.1219,1675.2927,A,L,0.3896305,,LAL_BOS,4.0,4,3,LAL
880,56826,201006130BOS,NBA,1,2010,2010-06-13,103,1,LAL,Lakers,86,1684.9752,1679.5972,58.35392,BOS,Celtics,92,1675.2927,1680.6708,A,L,0.37287343,,LAL_BOS,5.0,4,3,LAL
881,56827,201006150LAL,NBA,0,2010,2010-06-15,104,1,LAL,Lakers,89,1679.5972,1691.3241,59.350689,BOS,Celtics,67,1680.6708,1668.9438,H,W,0.63863999,,LAL_BOS,6.0,4,3,LAL
882,56828,201006170LAL,NBA,0,2010,2010-06-17,105,1,LAL,Lakers,83,1691.3241,1695.1354,59.668987,BOS,Celtics,79,1668.9438,1665.1326,H,W,0.66917974,,LAL_BOS,7.0,4,3,LAL
883,56822,201006030LAL,NBA,1,2010,2010-06-03,100,1,BOS,Celtics,89,1673.9454,1666.2179,57.185452,LAL,Lakers,102,1686.3225,1694.05,A,L,0.34368968,,BOS_LAL,1.0,3,4,LAL
884,56823,201006060LAL,NBA,1,2010,2010-06-06,101,1,BOS,Celtics,103,1666.2179,1680.8792,58.464149,LAL,Lakers,94,1694.05,1679.3888,A,W,0.32390988,,BOS_LAL,2.0,3,4,LAL
885,56824,201006080BOS,NBA,0,2010,2010-06-08,102,1,BOS,Celtics,84,1680.8792,1669.1219,57.441845,LAL,Lakers,91,1679.3888,1691.146,H,L,0.64203912,,BOS_LAL,3.0,3,4,LAL
886,56825,201006100BOS,NBA,0,2010,2010-06-10,103,1,BOS,Celtics,96,1669.1219,1675.2927,57.981575,LAL,Lakers,89,1691.146,1684.9752,H,W,0.6103695,,BOS_LAL,4.0,3,4,LAL
887,56826,201006130BOS,NBA,0,2010,2010-06-13,104,1,BOS,Celtics,92,1675.2927,1680.6708,58.446255,LAL,Lakers,86,1684.9752,1679.5972,H,W,0.62712657,,BOS_LAL,5.0,3,4,LAL
888,56827,201006150LAL,NBA,1,2010,2010-06-15,105,1,BOS,Celtics,67,1680.6708,1668.9438,57.426167,LAL,Lakers,89,1679.5972,1691.3241,A,L,0.36136001,,BOS_LAL,6.0,3,4,LAL
889,56828,201006170LAL,NBA,1,2010,2010-06-17,106,1,BOS,Celtics,79,1668.9438,1665.1326,57.089245,LAL,Lakers,83,1691.3241,1695.1354,A,L,0.33082026,,BOS_LAL,7.0,3,4,LAL
890,58059,201104160CHI,NBA,1,2011,2011-04-16,83,1,IND,Pacers,99,1461.8746,1460.5835,36.511799,CHI,Bulls,104,1712.2321,1713.5232,A,L,0.11744827,,IND_CHI,1.0,1,4,CHI
891,58067,201104180CHI,NBA,1,2011,2011-04-18,84,1,IND,Pacers,90,1460.5835,1459.1855,36.366978,CHI,Bulls,96,1713.5232,1714.9211,A,L,0.11591619,,IND_CHI,2.0,1,4,CHI
892,58075,201104210IND,NBA,0,2011,2011-04-21,85,1,IND,Pacers,84,1459.1855,1455.9264,36.029797,CHI,Bulls,88,1714.9211,1718.1803,H,L,0.28977314,,IND_CHI,3.0,1,4,CHI
893,58082,201104230IND,NBA,0,2011,2011-04-23,86,1,IND,Pacers,89,1455.9264,1467.5377,37.233856,CHI,Bulls,84,1718.1803,1706.569,H,W,0.28211218,,IND_CHI,4.0,1,4,CHI
894,58092,201104260CHI,NBA,1,2011,2011-04-26,87,1,IND,Pacers,89,1467.5377,1463.5732,36.821907,CHI,Bulls,116,1706.569,1710.5334,A,L,0.12437671,,IND_CHI,5.0,1,4,CHI
895,58059,201104160CHI,NBA,0,2011,2011-04-16,83,1,CHI,Bulls,104,1712.2321,1713.5232,61.126087,IND,Pacers,99,1461.8746,1460.5835,H,W,0.88255173,,CHI_IND,1.0,4,1,CHI
896,58067,201104180CHI,NBA,0,2011,2011-04-18,84,1,CHI,Bulls,96,1713.5232,1714.9211,61.237194,IND,Pacers,90,1460.5835,1459.1855,H,W,0.88408381,,CHI_IND,2.0,4,1,CHI
897,58075,201104210IND,NBA,1,2011,2011-04-21,85,1,CHI,Bulls,88,1714.9211,1718.1803,61.494709,IND,Pacers,84,1459.1855,1455.9264,A,W,0.71022689,,CHI_IND,3.0,4,1,CHI
898,58082,201104230IND,NBA,1,2011,2011-04-23,86,1,CHI,Bulls,84,1718.1803,1706.569,60.567577,IND,Pacers,89,1455.9264,1467.5377,A,L,0.71788782,,CHI_IND,4.0,4,1,CHI
899,58092,201104260CHI,NBA,0,2011,2011-04-26,87,1,CHI,Bulls,116,1706.569,1710.5334,60.887154,IND,Pacers,89,1467.5377,1463.5732,H,W,0.87562329,,CHI_IND,5.0,4,1,CHI
900,58060,201104160DAL,NBA,1,2011,2011-04-16,83,1,POR,Trailblazers,81,1559.5927,1555.5797,46.426399,DAL,Mavericks,89,1646.6868,1650.6997,A,L,0.2540741,,POR_DAL,1.0,2,4,DAL
901,58070,201104190DAL,NBA,1,2011,2011-04-19,84,1,POR,Trailblazers,89,1555.5797,1550.6394,45.916435,DAL,Mavericks,101,1650.6997,1655.64,A,L,0.24541801,,POR_DAL,2.0,2,4,DAL
902,58077,201104210POR,NBA,0,2011,2011-04-21,85,1,POR,Trailblazers,97,1550.6394,1557.8068,46.655743,DAL,Mavericks,92,1655.64,1648.4727,H,W,0.49280405,,POR_DAL,3.0,2,4,DAL
903,58084,201104230POR,NBA,0,2011,2011-04-23,86,1,POR,Trailblazers,84,1557.8068,1562.474,47.135185,DAL,Mavericks,82,1648.4727,1643.8054,H,W,0.51342964,,POR_DAL,4.0,2,4,DAL
904,58089,201104250DAL,NBA,1,2011,2011-04-25,87,1,POR,Trailblazers,82,1562.474,1557.4656,46.620628,DAL,Mavericks,93,1643.8054,1648.8138,A,L,0.26041216,,POR_DAL,5.0,2,4,DAL
905,58100,201104280POR,NBA,0,2011,2011-04-28,88,1,POR,Trailblazers,96,1557.4656,1548.7833,45.724434,DAL,Mavericks,103,1648.8138,1657.4961,H,L,0.51244825,,POR_DAL,6.0,2,4,DAL
906,58060,201104160DAL,NBA,0,2011,2011-04-16,83,1,DAL,Mavericks,89,1646.6868,1650.6997,55.745865,POR,Trailblazers,81,1559.5927,1555.5797,H,W,0.7459259,,DAL_POR,1.0,4,2,DAL
907,58070,201104190DAL,NBA,0,2011,2011-04-19,84,1,DAL,Mavericks,101,1650.6997,1655.64,56.194984,POR,Trailblazers,89,1555.5797,1550.6394,H,W,0.75458199,,DAL_POR,2.0,4,2,DAL
908,58077,201104210POR,NBA,1,2011,2011-04-21,85,1,DAL,Mavericks,92,1655.64,1648.4727,55.542061,POR,Trailblazers,97,1550.6394,1557.8068,A,L,0.50719595,,DAL_POR,3.0,4,2,DAL
909,58084,201104230POR,NBA,1,2011,2011-04-23,86,1,DAL,Mavericks,82,1648.4727,1643.8054,55.112278,POR,Trailblazers,84,1557.8068,1562.474,A,L,0.48657036,,DAL_POR,4.0,4,2,DAL
910,58089,201104250DAL,NBA,0,2011,2011-04-25,87,1,DAL,Mavericks,93,1643.8054,1648.8138,55.573338,POR,Trailblazers,82,1562.474,1557.4656,H,W,0.73958784,,DAL_POR,5.0,4,2,DAL
911,58100,201104280POR,NBA,1,2011,2011-04-28,88,1,DAL,Mavericks,103,1648.8138,1657.4961,56.36264,POR,Trailblazers,96,1557.4656,1548.7833,A,W,0.48755175,,DAL_POR,6.0,4,2,DAL
912,58061,201104160MIA,NBA,0,2011,2011-04-16,83,1,MIA,Heat,97,1672.2173,1675.2557,57.936127,PHI,Sixers,89,1530.9778,1527.9393,H,W,0.80038244,,MIA_PHI,1.0,4,1,MIA
913,58068,201104180MIA,NBA,0,2011,2011-04-18,84,1,MIA,Heat,94,1675.2557,1680.7478,58.411133,PHI,Sixers,73,1527.9393,1522.4473,H,W,0.80591273,,MIA_PHI,2.0,4,1,MIA
914,58076,201104210PHI,NBA,1,2011,2011-04-21,85,1,MIA,Heat,100,1680.7478,1686.9077,58.937191,PHI,Sixers,94,1522.4473,1516.2874,A,W,0.58312249,,MIA_PHI,3.0,4,1,MIA
915,58088,201104240PHI,NBA,1,2011,2011-04-24,86,1,MIA,Heat,82,1686.9077,1678.8606,58.248539,PHI,Sixers,86,1516.2874,1524.3345,A,L,0.60025394,,MIA_PHI,4.0,4,1,MIA
916,58095,201104270MIA,NBA,0,2011,2011-04-27,87,1,MIA,Heat,97,1678.8606,1681.2721,58.456184,PHI,Sixers,91,1524.3345,1521.923,H,W,0.81232214,,MIA_PHI,5.0,4,1,MIA
917,58061,201104160MIA,NBA,1,2011,2011-04-16,83,1,PHI,Sixers,89,1530.9778,1527.9393,43.555752,MIA,Heat,97,1672.2173,1675.2557,A,L,0.19961756,,PHI_MIA,1.0,1,4,MIA
918,58068,201104180MIA,NBA,1,2011,2011-04-18,84,1,PHI,Sixers,73,1527.9393,1522.4473,42.98143,MIA,Heat,94,1675.2557,1680.7478,A,L,0.19408727,,PHI_MIA,2.0,1,4,MIA
919,58076,201104210PHI,NBA,0,2011,2011-04-21,85,1,PHI,Sixers,94,1522.4473,1516.2874,42.336357,MIA,Heat,100,1680.7478,1686.9077,H,L,0.41687751,,PHI_MIA,3.0,1,4,MIA
920,58088,201104240PHI,NBA,0,2011,2011-04-24,86,1,PHI,Sixers,86,1516.2874,1524.3345,43.178883,MIA,Heat,82,1686.9077,1678.8606,H,W,0.39974603,,PHI_MIA,4.0,1,4,MIA
921,58095,201104270MIA,NBA,1,2011,2011-04-27,87,1,PHI,Sixers,91,1524.3345,1521.923,42.926559,MIA,Heat,97,1678.8606,1681.2721,A,L,0.18767786,,PHI_MIA,5.0,1,4,MIA
922,58062,201104160ORL,NBA,0,2011,2011-04-16,83,1,ORL,Magic,93,1644.5382,1620.9131,52.954433,ATL,Hawks,103,1434.7014,1458.3265,H,L,0.85613638,,ORL_ATL,1.0,2,4,ATL
923,58071,201104190ORL,NBA,0,2011,2011-04-19,84,1,ORL,Magic,88,1620.9131,1623.2227,53.175716,ATL,Hawks,82,1458.3265,1456.017,H,W,0.81929374,,ORL_ATL,2.0,2,4,ATL
924,58078,201104220ATL,NBA,1,2011,2011-04-22,85,1,ORL,Magic,84,1623.2227,1615.262,52.409794,ATL,Hawks,88,1456.017,1463.9777,A,L,0.59552824,,ORL_ATL,3.0,2,4,ATL
925,58085,201104240ATL,NBA,1,2011,2011-04-24,86,1,ORL,Magic,85,1615.262,1608.5779,51.75993,ATL,Hawks,88,1463.9777,1470.6617,A,L,0.57327265,,ORL_ATL,4.0,2,4,ATL
926,58094,201104260ORL,NBA,0,2011,2011-04-26,87,1,ORL,Magic,101,1608.5779,1615.1072,52.394814,ATL,Hawks,76,1470.6617,1464.1324,H,W,0.79730833,,ORL_ATL,5.0,2,4,ATL
927,58098,201104280ATL,NBA,1,2011,2011-04-28,88,1,ORL,Magic,81,1615.1072,1608.4298,51.745468,ATL,Hawks,84,1464.1324,1470.8098,A,L,0.57283664,,ORL_ATL,6.0,2,4,ATL
928,58062,201104160ORL,NBA,1,2011,2011-04-16,83,1,ATL,Hawks,103,1434.7014,1458.3265,36.278042,ORL,Magic,93,1644.5382,1620.9131,A,W,0.14386362,,ATL_ORL,1.0,4,2,ATL
929,58071,201104190ORL,NBA,1,2011,2011-04-19,84,1,ATL,Hawks,82,1458.3265,1456.017,36.039158,ORL,Magic,88,1620.9131,1623.2227,A,L,0.18070626,,ATL_ORL,2.0,4,2,ATL
930,58078,201104220ATL,NBA,0,2011,2011-04-22,85,1,ATL,Hawks,88,1456.017,1463.9777,36.863892,ORL,Magic,84,1623.2227,1615.262,H,W,0.40447173,,ATL_ORL,3.0,4,2,ATL
931,58085,201104240ATL,NBA,0,2011,2011-04-24,86,1,ATL,Hawks,88,1463.9777,1470.6617,37.559021,ORL,Magic,85,1615.262,1608.5779,H,W,0.42672735,,ATL_ORL,4.0,4,2,ATL
932,58094,201104260ORL,NBA,1,2011,2011-04-26,87,1,ATL,Hawks,76,1470.6617,1464.1324,36.879963,ORL,Magic,101,1608.5779,1615.1072,A,L,0.20269167,,ATL_ORL,5.0,4,2,ATL
933,58098,201104280ATL,NBA,0,2011,2011-04-28,88,1,ATL,Hawks,84,1464.1324,1470.8098,37.574444,ORL,Magic,81,1615.1072,1608.4298,H,W,0.42716333,,ATL_ORL,6.0,4,2,ATL
934,58064,201104170LAL,NBA,1,2011,2011-04-17,83,1,NOH,Pelicans,109,1505.7134,1525.5149,43.302334,LAL,Lakers,100,1658.889,1639.0875,A,W,0.1888659,,NOH_LAL,1.0,2,4,LAL
935,58072,201104200LAL,NBA,1,2011,2011-04-20,84,1,NOH,Pelicans,78,1525.5149,1521.7526,42.908726,LAL,Lakers,87,1639.0875,1642.8499,A,L,0.22628248,,NOH_LAL,2.0,2,4,LAL
936,58079,201104220NOH,NBA,0,2011,2011-04-22,85,1,NOH,Pelicans,86,1521.7526,1509.8715,41.663773,LAL,Lakers,100,1642.8499,1654.731,H,L,0.46967581,,NOH_LAL,3.0,2,4,LAL
937,58086,201104240NOH,NBA,0,2011,2011-04-24,86,1,NOH,Pelicans,93,1509.8715,1518.108,42.527103,LAL,Lakers,88,1654.731,1646.4944,H,W,0.43579838,,NOH_LAL,4.0,2,4,LAL
938,58093,201104260LAL,NBA,1,2011,2011-04-26,87,1,NOH,Pelicans,90,1518.108,1513.0751,41.999676,LAL,Lakers,106,1646.4944,1651.5273,A,L,0.21170181,,NOH_LAL,5.0,2,4,LAL
939,58099,201104280NOH,NBA,0,2011,2011-04-28,88,1,NOH,Pelicans,80,1513.0751,1499.9277,40.620789,LAL,Lakers,98,1651.5273,1664.6747,H,L,0.44488758,,NOH_LAL,6.0,2,4,LAL
940,58064,201104170LAL,NBA,0,2011,2011-04-17,83,1,LAL,Lakers,100,1658.889,1639.0875,54.674225,NOH,Pelicans,109,1505.7134,1525.5149,H,L,0.8111341,,LAL_NOH,1.0,4,2,LAL
941,58072,201104200LAL,NBA,0,2011,2011-04-20,84,1,LAL,Lakers,87,1639.0875,1642.8499,55.023842,NOH,Pelicans,78,1525.5149,1521.7526,H,W,0.77371752,,LAL_NOH,2.0,4,2,LAL
942,58079,201104220NOH,NBA,1,2011,2011-04-22,85,1,LAL,Lakers,100,1642.8499,1654.731,56.112656,NOH,Pelicans,86,1521.7526,1509.8715,A,W,0.53032422,,LAL_NOH,3.0,4,2,LAL
943,58086,201104240NOH,NBA,1,2011,2011-04-24,86,1,LAL,Lakers,88,1654.731,1646.4944,55.360329,NOH,Pelicans,93,1509.8715,1518.108,A,L,0.56420159,,LAL_NOH,4.0,4,2,LAL
944,58093,201104260LAL,NBA,0,2011,2011-04-26,87,1,LAL,Lakers,106,1646.4944,1651.5273,55.821396,NOH,Pelicans,90,1518.108,1513.0751,H,W,0.78829819,,LAL_NOH,5.0,4,2,LAL
945,58099,201104280NOH,NBA,1,2011,2011-04-28,88,1,LAL,Lakers,98,1651.5273,1664.6747,57.005428,NOH,Pelicans,80,1513.0751,1499.9277,A,W,0.55511242,,LAL_NOH,6.0,4,2,LAL
946,58065,201104170OKC,NBA,0,2011,2011-04-17,83,1,OKC,Thunder,107,1663.0754,1666.7982,57.193829,DEN,Nuggets,103,1635.5801,1631.8573,H,W,0.67566538,,OKC_DEN,1.0,4,1,OKC
947,58073,201104200OKC,NBA,0,2011,2011-04-20,84,1,OKC,Thunder,106,1666.7982,1675.1273,57.924953,DEN,Nuggets,89,1631.8573,1623.5282,H,W,0.68498623,,OKC_DEN,2.0,4,1,OKC
948,58081,201104230DEN,NBA,1,2011,2011-04-23,85,1,OKC,Thunder,97,1675.1273,1681.7482,58.497047,DEN,Nuggets,94,1623.5282,1616.9073,A,W,0.43079269,,OKC_DEN,3.0,4,1,OKC
949,58090,201104250DEN,NBA,1,2011,2011-04-25,86,1,OKC,Thunder,101,1681.7482,1676.8589,58.075359,DEN,Nuggets,104,1616.9073,1621.7966,A,L,0.44957387,,OKC_DEN,4.0,4,1,OKC
950,58096,201104270OKC,NBA,0,2011,2011-04-27,87,1,OKC,Thunder,100,1676.8589,1679.7493,58.325188,DEN,Nuggets,97,1621.7966,1618.9063,H,W,0.70942849,,OKC_DEN,5.0,4,1,OKC
951,58065,201104170OKC,NBA,1,2011,2011-04-17,83,1,DEN,Nuggets,103,1635.5801,1631.8573,53.996059,OKC,Thunder,107,1663.0754,1666.7982,A,L,0.32433462,,DEN_OKC,1.0,1,4,OKC
952,58073,201104200OKC,NBA,1,2011,2011-04-20,84,1,DEN,Nuggets,89,1631.8573,1623.5282,53.204933,OKC,Thunder,106,1666.7982,1675.1273,A,L,0.31501377,,DEN_OKC,2.0,1,4,OKC
953,58081,201104230DEN,NBA,0,2011,2011-04-23,85,1,DEN,Nuggets,94,1623.5282,1616.9073,52.568832,OKC,Thunder,97,1675.1273,1681.7482,H,L,0.56920731,,DEN_OKC,3.0,1,4,OKC
954,58090,201104250DEN,NBA,0,2011,2011-04-25,86,1,DEN,Nuggets,104,1616.9073,1621.7966,53.039177,OKC,Thunder,101,1681.7482,1676.8589,H,W,0.55042613,,DEN_OKC,4.0,1,4,OKC
955,58096,201104270OKC,NBA,1,2011,2011-04-27,87,1,DEN,Nuggets,97,1621.7966,1618.9063,52.761536,OKC,Thunder,100,1676.8589,1679.7493,A,L,0.29057151,,DEN_OKC,5.0,1,4,OKC
956,58066,201104170SAS,NBA,0,2011,2011-04-17,83,1,SAS,Spurs,98,1633.6974,1624.8125,53.327595,MEM,Grizzlies,101,1585.9344,1594.8193,H,L,0.70069128,,SAS_MEM,1.0,2,4,MEM
957,58074,201104200SAS,NBA,0,2011,2011-04-20,84,1,SAS,Spurs,93,1624.8125,1629.312,53.755405,MEM,Grizzlies,87,1594.8193,1590.3198,H,W,0.67880833,,SAS_MEM,2.0,2,4,MEM
958,58083,201104230MEM,NBA,1,2011,2011-04-23,85,1,SAS,Spurs,88,1629.312,1624.9081,53.336712,MEM,Grizzlies,91,1590.3198,1594.7238,A,L,0.41309404,,SAS_MEM,3.0,2,4,MEM
959,58091,201104250MEM,NBA,1,2011,2011-04-25,86,1,SAS,Spurs,86,1624.9081,1613.3435,52.223888,MEM,Grizzlies,104,1594.7238,1606.2883,A,L,0.40085799,,SAS_MEM,4.0,2,4,MEM
960,58097,201104270SAS,NBA,0,2011,2011-04-27,87,1,SAS,Spurs,110,1613.3435,1618.7777,52.749161,MEM,Grizzlies,103,1606.2883,1600.8541,H,W,0.64936727,,SAS_MEM,5.0,2,4,MEM
961,58101,201104290MEM,NBA,1,2011,2011-04-29,88,1,SAS,Spurs,91,1618.7777,1612.2339,52.116131,MEM,Grizzlies,99,1600.8541,1607.3979,A,L,0.38403183,,SAS_MEM,6.0,2,4,MEM
962,58066,201104170SAS,NBA,1,2011,2011-04-17,83,1,MEM,Grizzlies,101,1585.9344,1594.8193,50.404156,SAS,Spurs,98,1633.6974,1624.8125,A,W,0.29930872,,MEM_SAS,1.0,4,2,MEM
963,58074,201104200SAS,NBA,1,2011,2011-04-20,84,1,MEM,Grizzlies,87,1594.8193,1590.3198,49.955845,SAS,Spurs,93,1624.8125,1629.312,A,L,0.32119167,,MEM_SAS,2.0,4,2,MEM
964,58083,201104230MEM,NBA,0,2011,2011-04-23,85,1,MEM,Grizzlies,91,1590.3198,1594.7238,50.394657,SAS,Spurs,88,1629.312,1624.9081,H,W,0.58690596,,MEM_SAS,3.0,4,2,MEM
965,58091,201104250MEM,NBA,0,2011,2011-04-25,86,1,MEM,Grizzlies,104,1594.7238,1606.2883,51.535965,SAS,Spurs,86,1624.9081,1613.3435,H,W,0.59914201,,MEM_SAS,4.0,4,2,MEM
966,58097,201104270SAS,NBA,1,2011,2011-04-27,87,1,MEM,Grizzlies,103,1606.2883,1600.8541,51.001709,SAS,Spurs,110,1613.3435,1618.7777,A,L,0.35063273,,MEM_SAS,5.0,4,2,MEM
967,58101,201104290MEM,NBA,0,2011,2011-04-29,88,1,MEM,Grizzlies,99,1600.8541,1607.3979,51.644596,SAS,Spurs,91,1618.7777,1612.2339,H,W,0.61596817,,MEM_SAS,6.0,4,2,MEM
968,58102,201105010MIA,NBA,0,2011,2011-05-01,88,1,MIA,Heat,99,1681.2721,1686.7001,58.919575,BOS,Celtics,90,1642.1561,1636.7281,H,W,0.69014895,,MIA_BOS,1.0,4,1,MIA
969,58106,201105030MIA,NBA,0,2011,2011-05-03,89,1,MIA,Heat,102,1686.7001,1692.5332,59.41132,BOS,Celtics,91,1636.7281,1630.895,H,W,0.70335126,,MIA_BOS,2.0,4,1,MIA
970,58112,201105070BOS,NBA,1,2011,2011-05-07,90,1,MIA,Heat,81,1692.5332,1680.3932,58.38063,BOS,Celtics,97,1630.895,1643.035,A,L,0.44501615,,MIA_BOS,3.0,4,1,MIA
971,58116,201105090BOS,NBA,1,2011,2011-05-09,91,1,MIA,Heat,98,1680.3932,1691.6564,59.337814,BOS,Celtics,90,1643.035,1631.7719,A,W,0.41081542,,MIA_BOS,4.0,4,1,MIA
972,58119,201105110MIA,NBA,0,2011,2011-05-11,92,1,MIA,Heat,97,1691.6564,1696.8986,59.775047,BOS,Celtics,87,1631.7719,1626.5297,H,W,0.71511734,,MIA_BOS,5.0,4,1,MIA
973,58102,201105010MIA,NBA,1,2011,2011-05-01,87,1,BOS,Celtics,90,1642.1561,1636.7281,54.453823,MIA,Heat,99,1681.2721,1686.7001,A,L,0.30985105,,BOS_MIA,1.0,1,4,MIA
974,58106,201105030MIA,NBA,1,2011,2011-05-03,88,1,BOS,Celtics,91,1636.7281,1630.895,53.905193,MIA,Heat,102,1686.7001,1692.5332,A,L,0.29664874,,BOS_MIA,2.0,1,4,MIA
975,58112,201105070BOS,NBA,0,2011,2011-05-07,89,1,BOS,Celtics,97,1630.895,1643.035,55.040993,MIA,Heat,81,1692.5332,1680.3932,H,W,0.55498385,,BOS_MIA,3.0,1,4,MIA
976,58116,201105090BOS,NBA,0,2011,2011-05-09,90,1,BOS,Celtics,90,1643.035,1631.7719,53.987999,MIA,Heat,98,1680.3932,1691.6564,H,L,0.58918458,,BOS_MIA,4.0,1,4,MIA
977,58119,201105110MIA,NBA,1,2011,2011-05-11,91,1,BOS,Celtics,87,1631.7719,1626.5297,53.491215,MIA,Heat,97,1691.6564,1696.8986,A,L,0.28488266,,BOS_MIA,5.0,1,4,MIA
978,58103,201105010OKC,NBA,1,2011,2011-05-01,89,1,MEM,Grizzlies,114,1607.3979,1628.1342,53.643707,OKC,Thunder,101,1679.7493,1659.0131,A,W,0.27049077,,MEM_OKC,1.0,3,4,OKC
979,58107,201105030OKC,NBA,1,2011,2011-05-03,90,1,MEM,Grizzlies,102,1628.1342,1622.4935,53.105942,OKC,Thunder,111,1659.0131,1664.6537,A,L,0.320081,,MEM_OKC,2.0,3,4,OKC
980,58113,201105070MEM,NBA,0,2011,2011-05-07,91,1,MEM,Grizzlies,101,1622.4935,1629.7399,53.795925,OKC,Thunder,93,1664.6537,1657.4073,H,W,0.58247769,,MEM_OKC,3.0,3,4,OKC
981,58117,201105090MEM,NBA,0,2011,2011-05-09,92,1,MEM,Grizzlies,123,1629.7399,1616.4644,52.526051,OKC,Thunder,133,1657.4073,1670.6829,H,L,0.60261655,,MEM_OKC,4.0,3,4,OKC
982,58120,201105110OKC,NBA,1,2011,2011-05-11,93,1,MEM,Grizzlies,72,1616.4644,1605.9474,51.502556,OKC,Thunder,99,1670.6829,1681.1998,A,L,0.2915737,,MEM_OKC,5.0,3,4,OKC
983,58122,201105130MEM,NBA,0,2011,2011-05-13,94,1,MEM,Grizzlies,95,1605.9474,1616.5464,52.533974,OKC,Thunder,83,1681.1998,1670.6008,H,W,0.53555447,,MEM_OKC,6.0,3,4,OKC
984,58124,201105150OKC,NBA,1,2011,2011-05-15,95,1,MEM,Grizzlies,90,1616.5464,1609.552,51.855011,OKC,Thunder,105,1670.6008,1677.5952,A,L,0.29176885,,MEM_OKC,7.0,3,4,OKC
985,58103,201105010OKC,NBA,0,2011,2011-05-01,88,1,OKC,Thunder,101,1679.7493,1659.0131,56.499226,MEM,Grizzlies,114,1607.3979,1628.1342,H,L,0.72950923,,OKC_MEM,1.0,4,3,OKC
986,58107,201105030OKC,NBA,0,2011,2011-05-03,89,1,OKC,Thunder,111,1659.0131,1664.6537,57.003559,MEM,Grizzlies,102,1628.1342,1622.4935,H,W,0.679919,,OKC_MEM,2.0,4,3,OKC
987,58113,201105070MEM,NBA,1,2011,2011-05-07,90,1,OKC,Thunder,93,1664.6537,1657.4073,56.354637,MEM,Grizzlies,101,1622.4935,1629.7399,A,L,0.41752231,,OKC_MEM,3.0,4,3,OKC
988,58117,201105090MEM,NBA,1,2011,2011-05-09,91,1,OKC,Thunder,133,1657.4073,1670.6829,57.536388,MEM,Grizzlies,123,1629.7399,1616.4644,A,W,0.39738345,,OKC_MEM,4.0,4,3,OKC
989,58120,201105110OKC,NBA,0,2011,2011-05-11,92,1,OKC,Thunder,99,1670.6829,1681.1998,58.449978,MEM,Grizzlies,72,1616.4644,1605.9474,H,W,0.7084263,,OKC_MEM,5.0,4,3,OKC
990,58122,201105130MEM,NBA,1,2011,2011-05-13,93,1,OKC,Thunder,83,1681.1998,1670.6008,57.529182,MEM,Grizzlies,95,1605.9474,1616.5464,A,L,0.46444553,,OKC_MEM,6.0,4,3,OKC
991,58124,201105150OKC,NBA,0,2011,2011-05-15,94,1,OKC,Thunder,105,1670.6008,1677.5952,58.139149,MEM,Grizzlies,90,1616.5464,1609.552,H,W,0.70823115,,OKC_MEM,7.0,4,3,OKC
